title,price,address,item_url,date,Вход,Отдельный вход,Общая площадь,Этаж,Высота потолков,Отделка,Мощность электросети,Отопление,Тип аренды,Минимальный срок аренды,Тип здания,Удалённость от дороги,Парковка,lat,lon,Арендные каникулы,Количество парковочных мест,Платежи включены,Аренда части,Планировка,Класс здания
"Свободного назначения, 88.4 м²",3500,"ул. Николая Ершова, 76/1Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_88.4_m_7329652783?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,есть,88.4 м²,1.0,4 м,чистовая,,центральное,прямая,11 мес.,административное здание,первая линия,"на улице, бесплатная",55.80018,49.181998,,30.0,,,,
"Теплый склад, Химиков,1А",1000,"ул. Химиков, 1АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/teplyy_sklad_himikov1a_7314066530?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,есть,95 м²,1.0,5 м,чистовая,,,прямая,11 мес.,другой,,на улице,55.86085892,49.01537704,есть,,,,,
"Площадь в ТЦ ""Бахетле"" в центре",2400,"ул. Павлюхина, 57Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/ploschad_v_tts_bahetle_v_tsentre_7333881510?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,,28 м²,1.0,,чистовая,,,прямая,,торговый центр,,на улице,55.774725,49.138448,,,"оплата по счётчикам, коммунальные, эксплуатационные",,,
Свободного назначения,1990,"пр-т Победы, 139Ак2Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_7307945865?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,есть,102.8 м²,1.0,,офисная,,,прямая,11 мес.,жилой дом,,"на улице, бесплатная",55.77590539740797,49.21347217124241,есть,,,,,
"Свободного назначения, 38 м²",80000,"Чистопольская ул., 75Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_38_m_7329365438?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,есть,40 м²,1.0,4 м,офисная,,центральное,прямая,,жилой дом,первая линия,на улице,55.819780470887466,49.150569222229,,,"коммунальные, эксплуатационные",,,
Торговая площадь,1499,"ул. Баки Урманче, 7Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_7313144762?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,,135 м²,1.0,2.8 м,чистовая,15 кВт,,прямая,,жилой дом,,"на улице, бесплатная",55.73111343,49.17533112,есть,50.0,,,,
Торговая площадь в ТЦ у метро,11000,"ул. Павлюхина, 57Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_v_tts_u_metro_7333153469?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,,3.6 м²,1.0,2 м,чистовая,,,прямая,,торговый центр,,на улице,55.774725,49.138448,,,,,,
"Торговая площадь, Дементьева ул., 72Б",98000,"ул. Дементьева, 72БКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_dementeva_ul._72b_7333283397?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,есть,84 м²,1.0,6 м,чистовая,,,прямая,,торговый центр,,на улице,55.86253,49.109208,есть,,,,,
Сдаётся помещение 31 кв. на Чулман,2000,"пр-т Чулман, 81Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/sdaetsya_pomeschenie_31_kv._na_chulman_7314913062?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,,31 м²,1.0,,чистовая,,,прямая,,жилой дом,,нет,55.744014,52.379426,,,,,,
"Торгово офисное Помещения 121,2 м.кв",155000,"ул. Адоратского, 12БКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovo_ofisnoe_pomescheniya_1212_m.kv_7315459382?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,есть,121.2 м²,1.0,3 м,чистовая,15 кВт,,прямая,12 мес.,административное здание,,на улице,55.831633260553104,49.14936113555706,есть,,,возможна,,
"Свободного назначения, 83 м²",1100,"Набережночелнинский пр-т, 1ГНабережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_83_m_7333194190?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,есть,83 м²,1.0,3.2 м,без отделки,"15 кВт, можно увеличить",,субаренда,11 мес.,жилой дом,,"на улице, бесплатная",55.70241547,52.32498932,есть,,,,,
"Пространство 56,6 кв.м. под офис, кабинет, бьюти",85000,"ул. Профессора Камая, 10к2Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/prostranstvo_566_kv.m._pod_ofis_kabinet_byuti_7294174154?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,есть,64.3 м²,1.0,3.1 м,офисная,"10 кВт, можно увеличить",центральное,прямая,11 мес.,жилой дом,,"на улице, бесплатная",55.749167,49.183903,,,,возможна,,
"Свободного назначения, 100 м²",1200,"ул. 40 лет Победы, 63АНабережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_100_m_7305706859?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,есть,100 м²,1.0,5 м,без отделки,100 кВт,,прямая,11 мес.,торговый центр,,"на улице, бесплатная",55.74785,52.448318,есть,,,,,
"Торговая площадь, 14 м²",2000,"ул. Гагарина, 6АНижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/torgovaya_ploschad_14_m_7307496181?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,,14 м²,1.0,2.8 м,чистовая,15 кВт,автономное,прямая,,торговый центр,первая линия,"на улице, бесплатная",55.642408,51.839035,,,эксплуатационные,,,
"Пвз, торговля, магазин, 68 м2",100000,"ул. Рихарда Зорге, 67АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/pvz_torgovlya_magazin_68_m2_7355709689?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,со двора,есть,68 м²,1.0,2.8 м,чистовая,15 кВт,,прямая,11 мес.,другой,,"на улице, бесплатная",55.749689093964726,49.21172863454188,есть,30.0,эксплуатационные,,,
"Свободного назначения, 28.5 м²",37000,"ул. Космонавтов, 12Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_28.5_m_7311880381?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,есть,28.5 м²,1.0,3 м,офисная,,центральное,прямая,11 мес.,жилой дом,первая линия,на улице,55.799664,49.189661,,,,,,
"Торговый павильон Халезова,18",60000,"ул. Халезова, 18Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovyy_pavilon_halezova18_7303903292?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,есть,18 м²,1.0,,чистовая,,,прямая,,другой,,на улице,55.86581421,49.21972656,есть,,,,,
"Свободного назначения, 20 м²",25000,"ул. Четаева, 25Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_20_m_7350689663?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,есть,20 м²,1.0,,чистовая,,,субаренда,,жилой дом,,"на улице, бесплатная",55.823759718400574,49.1301993989875,есть,,коммунальные,,,
Склад,20000,"ул. Лебедевой, 41Лаишево",https://www.avito.ru/laishevo/kommercheskaya_nedvizhimost/sklad_7294769459?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,есть,74 м²,1.0,2.5 м,чистовая,"5 кВт, можно увеличить",,прямая,11 мес.,другой,,на улице,55.4022688270928,49.54342073180982,есть,,,,,A
Свободного назначения,100000,"ул. Новоселья, 1АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_7317357504?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,есть,58 м²,1.0,3.5 м,чистовая,,,прямая,11 мес.,другой,,на улице,55.7815094,49.23912048,есть,,эксплуатационные,,,
"Торговая площадь, 42 м²",60000,"ул. Юлиуса Фучика, 50Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_42_m_7305177002?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,есть,42 м²,1.0,2.6 м,чистовая,10 кВт,центральное,прямая,11 мес.,жилой дом,первая линия,"на улице, бесплатная, подходит для грузового транспорта",55.748584,49.224812,,8.0,,,,
"Сдам торговый центр, 114 м²",1000,"ул. Нариманова, 8Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/sdam_torgovyy_tsentr_114_m_7321634012?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzZzBJYTBEdEszbWJIU21OIjt9PE7W5j8AAAA,2 недели назад,с улицы,,114 м²,1.0,,чистовая,,,прямая,,торговый центр,,на улице,55.719607,52.363597,,,,,,
Торговая площадь на высоком пешеходном трафике,60000,"ул. Кулахметова, 17к1Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_na_vysokom_peshehodnom_trafike_7321855680?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,,63.5 м²,1.0,,чистовая,,,прямая,,жилой дом,,на улице,55.827312,49.056306,,,,,,
Производство,35000,"Гаражная ул., 4с. Сокуры",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/proizvodstvo_7323210343?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,со двора,,72 м²,1.0,4 м,чистовая,15 кВт,,прямая,11 мес.,другой,,"на улице, бесплатная, подходит для грузового транспорта",55.61617661,49.41212082,есть,1.0,,,,
"Торговая площадь, 40 м²",40000,"ул. Маршала Чуйкова, 6Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_40_m_7317088173?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,есть,40 м²,1.0,,чистовая,40 кВт,,прямая,,другой,,"на улице, бесплатная",55.83568192694025,49.10554250777886,есть,,,,,
"Свободного назначения, 16 м²",34000,"ул. Симонова, 11Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_16_m_7321780268?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,есть,16 м²,1.0,4 м,чистовая,21 кВт,,прямая,12 мес.,жилой дом,,на улице,55.86498,49.090424,есть,,,,,
Аренда торгового помещения 100м2,800,"Родная ул., 68д. Азьмушкино",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/arenda_torgovogo_pomescheniya_100m2_7321422547?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,,100 м²,1.0,,чистовая,,,прямая,,торговый центр,,на улице,55.755753,52.533163,,,,,,
"Свободного назначения, 11 м²",11000,"ул. Тази Гиззата, 4Елабуга",https://www.avito.ru/elabuga/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_11_m_7314381943?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,,11 м²,1.0,2.7 м,чистовая,,центральное,прямая,11 мес.,жилой дом,первая линия,на улице,55.76019,52.013928,,,,,,
"Помещение в аренду г. Иннополис, общ.пл.79,6кв.м",1500,"Спортивная ул., 102Иннополис",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/pomeschenie_v_arendu_g._innopolis_obsch.pl.796kv.m_7315062606?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,есть,79.6 м²,1.0,3.6 м,без отделки,35 кВт,,прямая,,жилой дом,,"на улице, бесплатная",55.74727631,48.74215698,есть,,,,,
"Склад, 105 м²",750,"ул. Меховщиков, 79ВКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/sklad_105_m_7323341453?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,есть,105 м²,1.0,3.5 м,без отделки,,автономное,прямая,11 мес.,административное здание,,"на улице, бесплатная",55.763523,49.103117,есть,3.0,"коммунальные, эксплуатационные",,,
"Свободного назначения, офис, склад 65 м²",50000,"3-й комплекс, 1Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_ofis_sklad_65_m_7320773663?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,со двора,есть,65 м²,1.0,,чистовая,,центральное,прямая,1 мес.,жилой дом,первая линия,"на улице, бесплатная, подходит для грузового транспорта",55.74424233666021,52.41113537426903,есть,,,,,
"Торговая площадь, 109 м²",55000,"Советская ул., 58Бугульма",https://www.avito.ru/bugulma/kommercheskaya_nedvizhimost/torgovaya_ploschad_109_m_7300305918?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,есть,109 м²,1.0,3 м,чистовая,10 кВт,центральное,субаренда,,жилой дом,первая линия,"на улице, бесплатная",54.540503,52.797933,,,,,,
"Свободного назначения, 65 м²",50000,"3-й комплекс, 1Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_65_m_7307411677?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,есть,65 м²,1.0,3 м,чистовая,15 кВт,,прямая,11 мес.,другой,,"на улице, бесплатная",55.744383420189614,52.411574579376165,есть,20.0,,,,
"Здание в аренду, 93.1 м²",10241,"Зелёная ул., 22д. Малый Бакрче",https://www.avito.ru/apastovo/kommercheskaya_nedvizhimost/zdanie_v_arendu_93.1_m_7311066733?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,есть,93.1 м²,,3 м,чистовая,220 кВт,автономное,прямая,60 мес.,торговый центр,,"на улице, бесплатная",55.240179,48.2292,,,,,,
Сдаётся помещение 62 кв. на Чулман,1700,"пр-т Чулман, 81Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/sdaetsya_pomeschenie_62_kv._na_chulman_7314605790?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,,62 м²,1.0,,чистовая,,,прямая,,жилой дом,,нет,55.744014,52.379426,,,,,,
Свободного назначения,110000,"Чистопольская ул., 77/2Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_7318989941?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,,50 м²,1.0,3 м,чистовая,,,прямая,11 мес.,жилой дом,,на улице,55.821409924243866,49.151628465450415,есть,,,,,
"Свободного назначения, 30 м²",90000,"пр-т Альберта Камалеева, 28/9Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_30_m_7303782956?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,,30 м²,1.0,,чистовая,,,прямая,11 мес.,жилой дом,,на улице,55.78650418637925,49.189480802438965,есть,,,,,
"Торговая площадь, 20 м²",20000,"ул. Вахитова, 116АЧистополь",https://www.avito.ru/chistopol/kommercheskaya_nedvizhimost/torgovaya_ploschad_20_m_7320759702?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,,20 м²,1.0,3 м,чистовая,15 кВт,автономное,прямая,,другой,первая линия,"на улице, бесплатная, подходит для грузового транспорта",55.36029,50.64247,,2.0,,,,
Аренда помещения 114 кв. м,1490,"Московский пр-т, 35Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/arenda_pomescheniya_114_kv._m_7302014003?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,,,114 м²,1.0,3.3 м,чистовая,35 кВт,,прямая,11 мес.,жилой дом,,"на улице, бесплатная",55.712391,52.375832,,,,,открытая,
"Торговая площадь, 103 м2",150000,"пр-т Победы, 141Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_103_m2_7300864718?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,есть,93 м²,1.0,,офисная,,центральное,прямая,11 мес.,жилой дом,первая линия,"на улице, бесплатная",55.78164675719356,49.21654039089404,,,,,,
Свободного назначения,640,"Набережночелнинский пр-т, 27А/3Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_7307033375?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,,88 м²,1.0,6 м,чистовая,150 кВт,,прямая,11 мес.,другой,,"на улице, бесплатная, подходит для грузового транспорта",55.71345415829883,52.35927211736429,есть,15.0,,,,
"Первая линия Торговое, Офис, ПСН - 46 м² свой с/у",184000,"пр-т Ибрагимова, 32АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/pervaya_liniya_torgovoe_ofis_psn_-_46_m_svoy_su_7310821564?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,есть,46 м²,1.0,3 м,офисная,10 кВт,центральное,прямая,11 мес.,жилой дом,первая линия,"на улице, бесплатная",55.83255330615265,49.0904174504013,,,,,,
Первая линия. Торговое ПСН Офис 54 м² свой с/у,216000,"пр-т Ибрагимова, 32АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/pervaya_liniya._torgovoe_psn_ofis_54_m_svoy_su_7310342063?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,есть,3 м²,1.0,3 м,офисная,10 кВт,центральное,прямая,11 мес.,жилой дом,первая линия,"на улице, бесплатная",55.832505,49.089822,,,,,,
Сдается помещение в БЦ класса А 111 кв м,2000,"ул. Гладилова, 54Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/sdaetsya_pomeschenie_v_bts_klassa_a_111_kv_m_7320110681?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,,111 м²,1.0,4.5 м,чистовая,,,прямая,,бизнес-центр,первая линия,на улице,55.811993,49.066565,,,,,,
"Сдается помещение на ул. Тансык д.5, 83,1 м2",124650,"ул. Тансык, 5Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/sdaetsya_pomeschenie_na_ul._tansyk_d.5_831_m2_7320089561?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,есть,83.1 м²,1.0,2.9 м,чистовая,15 кВт,,прямая,,другой,,на улице,55.867662,48.880119,,,,,,
Торговая площадь,70000,"Октябрьская ул., 2Вс. Песчаные Ковали",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_7316541325?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,2 недели назад,с улицы,есть,35 м²,1.0,2.7 м,офисная,"5 кВт, можно увеличить",,прямая,11 мес.,административное здание,,на улице,55.62410547911008,49.14341948775201,есть,,,,,
Торговая площадь высокий трафик 43м2 на остановке,1755,"пр-т Ильгама Шакирова, 19Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_vysokiy_trafik_43m2_na_ostanovke_7295143384?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJmSFJBajRmcnptY3Q2ZkZmIjt9XKvySD8AAAA,3 недели назад,с улицы,есть,43 м²,1.0,3.4 м,чистовая,65 кВт,,прямая,11 мес.,жилой дом,,"на улице, бесплатная, подходит для грузового транспорта",55.85985184,48.89969254,есть,25.0,,возможна,,
